id,document,tag,content
1438,P10_GMT20211130.odt,Task sequence complex,For each of the days we have ...
1439,P10_GMT20211130.odt,Moderator comment,"MODERATOR: If you don't mind this would be the next task, could you do task 4 first please?"
1441,P10_GMT20211130.odt,Metadata content clear and useful,"Data provenance, so where did this information come from in relation to 6 events."
1440,P10_GMT20211130.odt,Metadata content not useful or confusing,"We have these data sets with big large numbers that don't mean much to me, but I guess they relate to Met Eireann or environmental agencies of some sort."
1442,P10_GMT20211130.odt,Metadata content clear and useful,Okay that seems reasonable.
1443,P10_GMT20211130.odt,Navigation complex,"The information there is pretty much identical, is it?"
1445,P10_GMT20211130.odt,Task sequence complex,"Sorry, I will go back to the tasks for a second to make sure I am not doing anything stupid. (The participant reads the task again)"
1446,P10_GMT20211130.odt,Navigation complex,"To me they look the same, but okay ..."
1447,P10_GMT20211130.odt,Navigation complex,"Okay, so again it seems that the information is the same."
1448,P10_GMT20211130.odt,Navigation complex,"As far as I can see, these three things are giving me the same information but I might be missing something. Oh something happened there ... Okay I thought the first time when I was looking at data provenance it looked different ... Oh yes it did. There is something further down here that I am not seeing."
1455,P10_GMT20211130.odt,Metadata content not useful or confusing,"Okay, so this is the information about ... Well I don't know what this information is about ... Okay, so this information is about lots of more information about the data sets. Okay, I'm sure if you cared that would be interesting. The stuff on the bottom has different information."
1449,P10_GMT20211130.odt,Navigation complex,Scrolling around these little screens is not so easy and ... is there anything else?
1453,P10_GMT20211130.odt,Wording not clear,I'm not sure what data provenance and lineage
1454,P10_GMT20211130.odt,Metadata content not useful or confusing,"I'm not sure what data provenance and lineage is but there is a lot of information definitely in there, which seems to relate to locations."
1452,P10_GMT20211130.odt,Metadata content not useful or confusing,"I am not sure if I need to make some sense of it except it looks like location data. Okay I will go back here and I will assume I need to go further down. Okay, there is some other stuff regarding metadata of what everything came from."
1451,P10_GMT20211130.odt,Metadata content clear and useful,"For each event, previously you said that there were 4 in total."
1450,P10_GMT20211130.odt,Task sequence complex,(The participant reads the task again)
1456,P10_GMT20211130.odt,Navigation complex,"Go back, go back ... The provenance ... I do not know why this is not looking the same each time."
1457,P10_GMT20211130.odt,Metadata content clear and useful,"1, 2, 3, 4 ... (The participant counts the data sets used for all the events) Okay, I was a bit slow there."
1461,P10_GMT20211130.odt,Search information process complex,Okay so that presumably means I have to go through this stuff. I would love to search for it but I am not sure how this will work.
1458,P10_GMT20211130.odt,Moderator comment,MODERATOR: Do you mind reading the first paragraph again in the tab?
1463,P10_GMT20211130.odt,Task sequence complex,The first paragraph in the tab or the first here?
1462,P10_GMT20211130.odt,Task sequence complex,(The participant reads the task again)
1464,P10_GMT20211130.odt,Search information process complex,"Oh yeah, I was about to do that. So I put this here ... It is not finding it. Okay, whatever is going on here it is not looking in this window for what I am asking for. So the only copy of this that I am  finding is up there. So the simple answer is no, I cannot find the data use tab."
1459,P10_GMT20211130.odt,Moderator comment,MODERATOR: try again in the third text box
1465,P10_GMT20211130.odt,Navigation complex,"So the one I am in now, right? I think is probably a Firefox problem"
1460,P10_GMT20211130.odt,Moderator comment,"MODERATOR: No, you have three matches of your search"
1466,P10_GMT20211130.odt,Search information process complex,"Yeah, oh yeah. I tried that earlier and it did not work but it did work this time. This is because I am bad at browsing."
1467,P10_GMT20211130.odt,Search feature simple,"Data use okay this is the answer ... (The participant reads the data use comment) ... Okay that's the answer to that one, sorry very slow."
1468,P10_GMT20211130.odt,Search feature simple,"And the second thing, the identification risk comment ... Okay, I will be way quicker this time. Here it is ... (The participant reads the identification risk comment) ... I have been very slow but I am getting better."
1469,P10_GMT20211130.odt,Search feature simple,The license I guess is doing the same job here ... we will find out very soon ... creative commons license.
1470,P10_GMT20211130.odt,Additional explanation,"The date of the events, this one has no hovering but I worked out that it is the identification for the event."
1471,P10_GMT20211130.odt,Export (meta)data useful,(The participant reads the column name descriptions) I was able to do that.
1472,P10_GMT20211130.odt,Data table features useful,"I am going to assume that the read ones are out of the ordinary but let me have another look. It must say it somewhere ... Red ones are high and blue ones are low it says there ... I guess it is something to do with standard deviations or something. Yeah okay, I did understand that."
1475,P10_GMT20211130.odt,Data table features useful,"Yes, I guess I can do that. I really don't care about any pollution because there is nothing there so it's not that exciting."
1474,P10_GMT20211130.odt,Data table features useful,"I presumably can change the ordering of that, yeah. So now I have a weird order so I will go back to ordering it by event."
1476,P10_GMT20211130.odt,Export (meta)data useful,The question is if I do understand what I am seeing but again I do because I am coming to this with a lot of advantages knowing what we are trying to do. Like what the weather was for people who have some kind of event in the days leading to that event.
1477,P10_GMT20211130.odt,Export (meta)data useful,I am assuming that for each individual here I am getting ... (The participant counts the number of values per event) ... Okay so these are 8 days because I said I wanted days prior to this person's event. What I can tell then is that a person had an event on the 25th or 24th of July.
1478,P10_GMT20211130.odt,Additional feature suggestion,"I had long discussions about, well it is not relevant to your study but, whether we should be providing this information in this form, but I guess if I know nothing else except that event and I don't know anything else about the person. Then we are not giving away any secrets."
1479,P10_GMT20211130.odt,Data table features useful,"No, that's the task completed."
1480,P10_GMT20211130.odt,Navigation complex,"Okay let's look at this ... There is probably a way of getting rid of all of that up there but it's okay. Let me see if I can do that. No, I cannot deal with all of that. Once I've dealt with all of this it would be quite nice to get rid off all of this because it is a bit in my way. But okay, yeah okay, so ..."
1481,P10_GMT20211130.odt,Visualization useful,"So I am going to do a heat map of the rain Okay so here are my six events and my 8 days running up to the time of the event. Yeah I get that, these are the days and these are the events."
1482,P10_GMT20211130.odt,Visualization useful,"This seems to be a squashed version of this essentially, which would be good if there would be a lot of events."
1483,P10_GMT20211130.odt,Visualization useful,"I am afraid it does not tell me much of the use of the impact of the rain for these events, probably because the time length is too short. But anyway, that seems perfectly acceptable."
1484,P10_GMT20211130.odt,Visualization useful,"This is telling me that presumably in the 8 days leading up to the event-418 there was a very cold temperature ... but there is quite a variation in temperatures, which is typical of Ireland, isn't it? Well for the event-418 for the person event-418, whereas for the event-490 happens after a very narrow temperature variation. I don't think I need to say much more about that one."
1486,P10_GMT20211130.odt,Visualization useful,Uh lovely. Polar plots are good for wind direction and speed and I did not pick wind speed or wind direction so let me go back in a second.
1487,P10_GMT20211130.odt,Plot design complex,"Now that I remember what a polar plot is, okay. I don't see wind speed or direction there and that is probably because you have just done it."
1488,P10_GMT20211130.odt,Visualization useful,"So, what is this doing? I guess this is the total, 8 times 6 so 48 data wind speed and directions for the 8 days leading to the events. If you were not a statistician you might say that there is some pattern going on here but I guess that we are in Ireland and most of the weather comes from the west and south-west. The strongest winds come from the south and south-west and that is why none of these people had an event after a north-eastern wind because that is very rare. Yeah, helpful information if there was more data that would be useful, I guess."
1485,P10_GMT20211130.odt,Plot design complex,"Slightly relevant that the polar plot is only relevant if you have wind direction and speed, and I did not pick that up after I had picked up dew point temperature. But that's okay."
1489,P10_GMT20211130.odt,Additional feature suggestion,"Maybe trends but no, because we think that the environmental impact on weather is probably happening at the time, it could be because there was a change. So changes on these variables over a period of time but I am not an expert in this so I don't know how you would visualize that"
1491,P10_GMT20211130.odt,Query inputs and elements useful,Okay let's go for a different county
1492,P10_GMT20211130.odt,Query inputs and elements useful,let's have a longer time window
1490,P10_GMT20211130.odt,Query inputs and elements useful,"Well no, let's go for another time unit like hours to have a bit of variety."
1493,P10_GMT20211130.odt,Query process clear,"Okay, I thought it said earlier that I could choose another time window here ... Oh I need to check data availability first."
1497,P10_GMT20211130.odt,Query inputs and elements useful,"Oh lots more data sets! Because it was Dublin, oh was planning to take Galway out but that might be the answer. So maybe I leave Galway out, so let's check for data availability. No data for Dublin, that's surprising."
1496,P10_GMT20211130.odt,Query inputs and elements useful,I will change this one as well and select more event types.
1494,P10_GMT20211130.odt,Query inputs and elements useful,It looks like I can add counties here which I haven't anticipated so let's just do Cork and Galway.
1495,P10_GMT20211130.odt,Moderator comment,MODERATOR: If you could reduce the events or the locations as it is too much for the memory
1498,P10_GMT20211130.odt,Metadata content clear and useful,So as far as I can make out all of my events used 4 data sets so I will have to check on the second one. Okay so the answer to the first one is that his one is using more data sets. Oh no you wanted the event that was using the most but I suspect all of the events will be using the same amount of data sets.
1499,P10_GMT20211130.odt,Query inputs and elements useful,I was going to change this to hours but I probably end up regretting that. Let me go back and change this. Okay now I have 24 hours per one.
1501,P10_GMT20211130.odt,Query inputs and elements useful,Okay so hours and mean.
1500,P10_GMT20211130.odt,Task sequence complex,So I am going to read back the tasks in a second while this loads. (The participant reads the tasks again)
1503,P10_GMT20211130.odt,System issue,"Okay, so here there's the data and I need to find the full metadata exploration. MODERATOR: We got an exceeding memory issue, let's refresh the dashboard and quickly submit two queries again. Okay sure, oh query 1 is still up there I did not notice that. That was not immediately obvious to me so there is something to remember. I am going to refresh and submit the two queries then."
1504,P10_GMT20211130.odt,Moderator comment,"MODERATOR: We got an exceeding memory issue, let's refresh the dashboard and quickly submit two queries again."
1502,P10_GMT20211130.odt,Navigation complex,"Okay sure, oh query 1 is still up there I did not notice that. That was not immediately obvious to me so there is something to remember."
1505,P10_GMT20211130.odt,Query process clear,"So we have fewer data sets related to Wexford than Galway, which I do not know why this happens but we can come back at it another day."
1506,P10_GMT20211130.odt,Navigation complex,Okay so now we have Q1 and Q2. I would have missed this bit that there were multiple queries across the top here.
1507,P10_GMT20211130.odt,Metadata content clear and useful,The data provenance suggests that there are 3 data sets here in Q2 while there were 4 for the other ones.
1508,P10_GMT20211130.odt,Search feature simple,So if I can remember it was creative commons. Okay so now I'm going to search in the full metadata exploration for the word license. Okay so it is creative commons. This one is the same license as the previous one.
1509,P10_GMT20211130.odt,Data table features useful,"The extreme values, I have to look at the values and they are down here somewhere. My sense is that there are slightly more red values up here than in the other. Oh well, there are more blues here and a similar amount of reds ... So this one here has more extreme values, which is Q1."
1510,P10_GMT20211130.odt,Visualization useful,I quite like the polar plot so let's go to Q2 and load the same plot.
1512,P10_GMT20211130.odt,Plot design complex,"I think it doesn't matter what I pick, which is a bit confusing."
1511,P10_GMT20211130.odt,Visualization useful,"Surprise, surprise it is not so windy in Wexford, which is what I would expect as it is not in the west coast as Galway. One of the days prior to somebody getting their event there was a strong north-eastern wind, which is unusual. But yeah, I think I have done some comparisons there. Okay so I did a bit of that."
1513,P10_GMT20211130.odt,Additional feature suggestion,"No, I can't think of anything else other than maybe seeing trends. I suppose the plots on the other side are like the box plots, you would know but I don't know how you would do. There is no temporal aspect to it ... So you would not know when the interesting winds happen but if you had enough data you might see a pattern."
1514,P10_GMT20211130.odt,Visualization useful,"Oh no, something struck me suddenly, I was assuming that the values out here were strong but now I am thinking they have something else. The colored tile is not stronger the more wind there is. Ah this is telling how much rain there was! So we have the rain, wind speed and direction."
1515,P10_GMT20211130.odt,Plot design complex,Okay I did not catch this the first time.
1516,P10_GMT20211130.odt,Visualization useful,"This is a very strong dry north-eastern windy day and this is a very strong rainy south day. I would not expect that all the rain would come from over here but I think it's fine. And here it was a calm, not very windy or rainy day."
1517,P10_GMT20211130.odt,Simple export,Okay I think that happened
1518,P10_GMT20211130.odt,Simple export,"The metadata file looks different but you probably cannot see my downloads. It is a ttl file for the metadata and a RDF file for the data, fair enough."
1519,P10_GMT20211130.odt,Task sequence complex,Ah yes I missed this one. (The participant reads the task again)
1520,P10_GMT20211130.odt,Simple export,I am going to try this here. There's an export button so I might just click that. Okay so I got a CSV file.
1521,P10_GMT20211130.odt,Navigation complex,The data might have an export button too. Oh here I missed that the first time.
1522,P10_GMT20211130.odt,Simple export,This one is taking a bit longer. So I have completed this now even though my computer is taking a bit to download the file.
1523,P10_GMT20211130.odt,Export (meta)data useful,"Yes, I know the answer to this one. The data is obviously why we are doing this and the metadata I could open and have a look to see what's in there."
1524,P10_GMT20211130.odt,Navigation complex,"I don't know what happens if you click on a ttl file, it says what do you want to do with this and I don't know what I want to do with this. I will open it with the browser and see what it is. This is going beyond the task here but anyway. It is not offering me a browser."
1525,P10_GMT20211130.odt,Export (meta)data useful,"Anyway, I believe this would be useful."
1526,P10_GMT20211130.odt,Overall positive experience,"Okay, so my first impression is that way better than the last time. I can't fully remember but I remember being confused and I found it difficult to connect what we were trying to do with what was going on in the dashboard. But I don't know why now but you probably remember."
1532,P10_GMT20211130.odt,Event concept and approach not clear,"It is certainly better, not perfect but ... Could somebody come into this that did not have my background information, which is considerable, make sense of it?"
1527,P10_GMT20211130.odt,Navigation complex,"So going back to a couple of things, I think that there's a little bit of confusion here how the starting of the time window and the end of the time window and how they relate to each other. It is slightly confusing that you can't see these things until you have checked for the data availability, and so kind of confused. Maybe you can add a note there, well there is a note that kind of implies it. But that was a little bit confusing to me."
1528,P10_GMT20211130.odt,Navigation complex,I didn't know that the queries were going to appear and still be there so I thought I was going to remember that. But of course like this it makes more sense but still it was a bit confusing.
1529,P10_GMT20211130.odt,Search feature simple,The searching thing that was not your fault it was just me being stupid.
1530,P10_GMT20211130.odt,Overall positive experience,They were the main things that caused me some trouble but otherwise I think it is great.
1531,P10_GMT20211130.odt,Navigation complex,I am sure there is a way to get rid of these things (referring to the metadata boxes) but I cannot see it at the moment. It will be quite nice because you need to keep remembering to scroll.
1533,P11_GMT20211201.odt,Query inputs and elements useful,"The left panel has the login information, which I have already done."
1533,P11_GMT20211201.odt,Task sequence complex,"The left panel has the login information, which I have already done."
1537,P11_GMT20211201.odt,Home tab elements useful,The home tab looks nice.
1534,P11_GMT20211201.odt,Home tab elements useful,I noticed that the methodology link takes you to the GitHub page.
1535,P11_GMT20211201.odt,Home tab elements useful,"I will just click on Knowledge Graphs, it takes you to another web page, which is probably a technical page."
1536,P11_GMT20211201.odt,Home tab elements useful,The user probably does not need the details in this understanding.
1538,P11_GMT20211201.odt,Task sequence complex,This first question refers to the home page I'm looking at at the moment right?
1539,P11_GMT20211201.odt,Additional explanation,"My only comment in this one would be for the link on the knowledge graph and methodology to be like a Wikipedia page., a simple page that describes semantic data integration framework with a simple definition of a knowledge graph. I guess just a simple definition."
1540,P11_GMT20211201.odt,Home tab elements useful,"But yeah it is really nice laid out, you can access, explore and export the data, which is quite clear."
1541,P11_GMT20211201.odt,Home tab elements useful,The visual is also quite helpful. You got an event with location and time and environmental data which is linked and then you have environmental data for a patient.
1542,P11_GMT20211201.odt,Task sequence complex,I have already done that.
1543,P11_GMT20211201.odt,Query inputs and elements useful,Here in the query tab we got example events for Ireland.
1544,P11_GMT20211201.odt,Query inputs and elements useful,"Then in the events option we have possible, definite, no and high probability. I guess this refers to a disease event so yeah."
1545,P11_GMT20211201.odt,Query inputs and elements useful,I will go for definite but it looks like you can select more than one option so I am going to select also high probability.
1546,P11_GMT20211201.odt,Query inputs and elements useful,"The next option is the location which is like a county, so I will choose Cork."
1547,P11_GMT20211201.odt,Query inputs and elements useful,"It looks again that I can choose more than one option like Cork, Dublin or Limerick. I will start with those."
1548,P11_GMT20211201.odt,Moderator comment,"MODERATOR: For this particular case, could you please choose less locations as we currently have a memory exceeding issue. A single location would be enough"
1549,P11_GMT20211201.odt,Query inputs and elements useful,"Oh yeah, sorry. I got excited there, okay. I will go for Dublin."
1552,P11_GMT20211201.odt,Query inputs and elements useful,Time window length I will go for 4 days. So I am looking at events that happened in Dublin for a certain period and I want to see the lag. I will go for let's say a few days.
1552,P11_GMT20211201.odt,Query process clear,Time window length I will go for 4 days. So I am looking at events that happened in Dublin for a certain period and I want to see the lag. I will go for let's say a few days.
1551,P11_GMT20211201.odt,Query process clear,"But before you get to that, it gives you an option to click if data is available. Two events and 20 environmental data sets available."
1550,P11_GMT20211201.odt,Query inputs and elements useful,Okay then you can go for the temporal unit you want. I will go for days okay.
1554,P11_GMT20211201.odt,Query inputs and elements useful,I am provided with a case study of events in Ireland and I am interested in definite and high probable cases of events of this particular disease.
1553,P11_GMT20211201.odt,Query inputs and elements useful,"I will be focusing on Dublin because this is sort of the major city, which is more likely to have a fair amount of cases."
1559,P11_GMT20211201.odt,Query inputs and elements useful,"Time window dates length, I chose a month because it is a rare disease so I think 30 days is more likely to help in these few cases."
1558,P11_GMT20211201.odt,Query inputs and elements useful,The lag period I am interested in happens in the weather characteristics and environmental conditions at least two weeks before the events.
1555,P11_GMT20211201.odt,Query process clear,I got the information that there are two events and 20 data sets.
1556,P11_GMT20211201.odt,Query inputs and elements useful,"Then, I was given the option to choose the temporal unit, which I'm interested in days;"
1557,P11_GMT20211201.odt,Query inputs and elements useful,and then I want the mean aggregation.
1560,P11_GMT20211201.odt,Additional explanation,I would give some little extra information on what is envo data so a definition for that.
1561,P11_GMT20211201.odt,Additional explanation,"Then the time window length, so that it is fairly clear that you are interested in data for events for 30 days but does not show you what year or period the events are happening. And the time window lag seems clear. For each event that is aggregated, I am interested in the average of the last 15 days, and then of course the mean. So it is just the time window length, maybe you could even add information for these two (referring to length and lag)."
1563,P11_GMT20211201.odt,Query inputs and elements useful,"Then, events not sure I have clicked before. Information about the events that's clear with a definition for each of the events."
1562,P11_GMT20211201.odt,Query inputs and elements useful,The rest is straight forward.
1562,P11_GMT20211201.odt,Query process clear,The rest is straight forward.
1565,P11_GMT20211201.odt,Export (meta)data useful,"Okay I see a data set with dates, events ... (The participant reads the rest of the data table column headings)"
1566,P11_GMT20211201.odt,Task sequence complex,"Okay I see a data set with dates, events ... (The participant reads the rest of the data table column headings) Some of the values show up as being red"
1567,P11_GMT20211201.odt,Moderator comment,MODERATOR: Do you mind doing task 4 please? As this is task 5 which will be the next one.
1568,P11_GMT20211201.odt,Task sequence complex,I assumed that the introductory paragraph was this one.
1569,P11_GMT20211201.odt,Task sequence complex,When you say the three buttons below what do you mean?
1570,P11_GMT20211201.odt,Moderator comment,MODERATOR: The three buttons in task 4.c are the ones you need to explore. Apologies as I should have written it more clearly
1571,P11_GMT20211201.odt,Task sequence complex,(The participant reads the task again)
1574,P11_GMT20211201.odt,Metadata content clear and useful,"So I have an export button, a case study type, county ... (The participant reads the rest of the data provenance table column headings) So it gives me a summary of what I have selected; and then, it gives the event, which is I think a total number of events. So it says eg:event-147 and then event type the one I have selected, high probability. Then, this is the county where it happened, Dublin. The event date shows you the period 2014 December the 10th and I assume these are the times in hours."
1573,P11_GMT20211201.odt,Metadata content clear and useful,It also shows you where the data is coming from. It is from EEA which I think is the European Union wide data set.
1575,P11_GMT20211201.odt,Metadata content clear and useful,Then the second row shows another event-347 ... (The participant reads the rest of the event information).
1572,P11_GMT20211201.odt,Metadata content clear and useful,"I am assuming that the data set names contain the number of when they were incorporated within the framework, which is 2021 October 12th."
1579,P11_GMT20211201.odt,Navigation complex,"Got the same thing when I click. Okay, I started with data lineage sorry for that. Okay, so now I am going to data provenance."
1578,P11_GMT20211201.odt,Metadata content not useful or confusing,"Okay, I see so the data provenance provides you the information I was reading but below it gives you a summary of what has been written there. It shows the link of the data sets ... (The participant reads the information in the data lineage text) ... Okay it contains some code which I assume is hard."
1577,P11_GMT20211201.odt,Metadata content not useful or confusing,So data lineage shows you some information about the technical links
1580,P11_GMT20211201.odt,Navigation complex,It shows you the same table ...
1581,P11_GMT20211201.odt,Metadata content clear and useful,"Okay, it describes the data sets themes ... (The participant reads the themes in the metadata report) ... It gives you a summary of what this definition means divided into different categories ... (The participant reads with interest the different sections in the metadata report)."
1582,P11_GMT20211201.odt,Moderator comment,MODERATOR: You don't have to read it all because it is very extensive. I would advise to focus on the tasks and then you can read the file at your own time.
1583,P11_GMT20211201.odt,Metadata content clear and useful,"So in the data provenance, I will just quickly look up for the data sets that were used. There's air pollution and climate data associated with multiple events."
1586,P11_GMT20211201.odt,Metadata content clear and useful,"(The participant reads the full metadata exploration text instead of the data provenance table) I assume these are the three data sets, one for the air pollution, one for the weather and one for the particular health events."
1585,P11_GMT20211201.odt,Navigation complex,MODERATOR: You have this information in the data provenance table under the column 'data sets used'
1584,P11_GMT20211201.odt,Metadata content clear and useful,"Oh okay, yeah. This assumes EEA and meteorological data, one for air pollution and one for meteorological data, so two data sets."
1587,P11_GMT20211201.odt,Task sequence complex,Would this ... okay. Would the data use comment be in this text?
1588,P11_GMT20211201.odt,Moderator comment,MODERATOR: Yes. If you want to read the first paragraph in this tab maybe it will help you. The introductory paragraph at the very top.
1589,P11_GMT20211201.odt,Search feature simple,(The participant reads the data use comment)
1590,P11_GMT20211201.odt,Search feature simple,(The participant reads the identification risk comment)
1591,P11_GMT20211201.odt,Search feature simple,So the license is creative commons.
1592,P11_GMT20211201.odt,Task sequence complex,"Okay, that is clear. Sorry I took long, as I was trying to explore but I ended up going down the rabbit hole of looking at all these values."
1593,P11_GMT20211201.odt,Export (meta)data useful,Okay so this is the data. (The participant read the data table column heading descriptions) Okay that is clear.
1594,P11_GMT20211201.odt,Export (meta)data useful,The date is clear and it is in ascending order. So from the events that I selected these are the number of events that had happened in those 30 days.
1595,P11_GMT20211201.odt,Wording not clear,Event-147 is not clear what that is.
1596,P11_GMT20211201.odt,Export (meta)data useful,"The pollutants are shown with the unit, which is clear."
1602,P11_GMT20211201.odt,System issue,Oh ...
1597,P11_GMT20211201.odt,Moderator comment,MODERATOR: Could you re-submit the query?
1599,P11_GMT20211201.odt,Query process clear,"Sure, at least this query submission thing is quite quick once you have familiarized with the platform."
1598,P11_GMT20211201.odt,Moderator comment,MODERATOR: If you could then please continue with task 5 as you were close to completing it.
1600,P11_GMT20211201.odt,Query inputs and elements useful,I would maybe give a ... yeah ... I guess the advantage of this is a general event for a particular disease or condition interested in. It looks fine to me.
1600,P11_GMT20211201.odt,Query process clear,I would maybe give a ... yeah ... I guess the advantage of this is a general event for a particular disease or condition interested in. It looks fine to me.
1601,P11_GMT20211201.odt,Data table features useful,"So the read are towards the higher end of the distribution, let me see here. So yes, I do."
1632,P11_GMT20211201.odt,Task sequence complex,(The participant forgot to complete this because of the system issue while completing this task)
1603,P11_GMT20211201.odt,Export (meta)data useful,"Yes, very useful."
1605,P11_GMT20211201.odt,Visualization useful,"Oh wow, these are nice plots. So this is a PM10 heat map where the low values are yellow going up to blue, which is high. Relative time from the event would be the lagged period. so you can see for the events: event-147, that around day 45 you would have high values of PM10; and for the event-347 it is towards days 20, 25 and 28 you see how high values of PM10. Okay this is very cool."
1606,P11_GMT20211201.odt,Visualization useful,"The X-axis represents the concentration of the PM10 and the Y-axis the events. We got the median, the top and bottom as maximum and minimum. This has slightly higher values of PM10 compared to that one, that is cool."
1607,P11_GMT20211201.odt,Visualization useful,Oh nice. So we will look at wind speed and PM10 and wind direction. You can see that PM10 was higher when coming from the north-east and south-east. So generally towards the east there are high levels. The polar plot shows the wind speed at different ranges.
1608,P11_GMT20211201.odt,Visualization useful,"Okay, that's cool. I get some sense of geographical pattern in PM10 exposure."
1609,P11_GMT20211201.odt,Visualization useful,Yeah this is great. I like this one and the heat map specially because it shows you from the time of the event the pattern in pollution levels.
1611,P11_GMT20211201.odt,Visualization useful,"Yeah, so the heat map is really useful it shows the pattern, averaged for the time period selected and lagged days. The events that happen during this time you can see that there is a sort of lagged, increased levels of air pollution, prior to the events, which is quite informative itself."
1610,P11_GMT20211201.odt,Visualization useful,"The polar plot gives you the patter I guess by direction, which is quite useful. I really like this plot."
1619,P11_GMT20211201.odt,Query inputs and elements useful,"Still Ireland, I might go for no events in Cork. I will choose about 60 days, is this a bit much?"
1612,P11_GMT20211201.odt,Moderator comment,MODERATOR: Yes
1620,P11_GMT20211201.odt,Query inputs and elements useful,"OK, I will go for 30 days with a lag period of 30 days."
1621,P11_GMT20211201.odt,Query process clear,"OK, I will check the data available."
1615,P11_GMT20211201.odt,Moderator comment,"MODERATOR: I think this is going to be too much as there are many events for these input options. If we could choose another time window, that would be great because there are currently 25 events."
1623,P11_GMT20211201.odt,System issue,"MODERATOR: I think this is going to be too much as there are many events for these input options. If we could choose another time window, that would be great because there are currently 25 events. I can go let's say for this one, and reduce to 20 days the length and the lag. MODERATOR: Okay, great thanks. Very few environmental data sets but for this experiment it's fine. Mmmm maybe I choose something else, any advice? MODERATOR: Try Wexford as it has few events but enough environmental data. Okay, yeah this is fine."
1622,P11_GMT20211201.odt,Query inputs and elements useful,"can go let's say for this one, and reduce to 20 days the length and the lag."
1613,P11_GMT20211201.odt,Moderator comment,"MODERATOR: Okay, great thanks. Very few environmental data sets but for this experiment it's fine."
1614,P11_GMT20211201.odt,Moderator comment,MODERATOR: Try Wexford as it has few events but enough environmental data.
1624,P11_GMT20211201.odt,Query inputs and elements useful,Should I choose days or months? I will stick to days because it is easier to compare.
1625,P11_GMT20211201.odt,Query inputs and elements useful,"Oh nice, okay. Same thing but this time we have Q1 and Q2, which are query 1 and query 2."
1626,P11_GMT20211201.odt,Metadata content clear and useful,(The participant reads the data provenance table for Q2)
1627,P11_GMT20211201.odt,Export (meta)data useful,(The participant reads the data table for Q2) Now I have some data for NO2.
1628,P11_GMT20211201.odt,Task sequence complex,(The participant does not complete the sub task)
1629,P11_GMT20211201.odt,Task sequence complex,(The participant does not complete the sub task)
1630,P11_GMT20211201.odt,Task sequence complex,(The participant does not complete the sub task)
1631,P11_GMT20211201.odt,System issue,Let's check the heat map for PM2.5 ... Oh it is not working.
1616,P11_GMT20211201.odt,Moderator comment,"MODERATOR: Maybe try another variable while I check if there is an issue. Try temperature please Oh yeah that's nice, don't worry. I can also compare the temperature from the previous query."
1637,P11_GMT20211201.odt,Visualization useful,"So we got from the time of the event going back 20 days for that lag. These are events with a period of lower temperatures just the day before the diagnosis date but for the event. The 10th and 15th days are also periods with low temperatures, that's the main takeaway."
1636,P11_GMT20211201.odt,Visualization useful,I will check the box plot for temperature. Lower temperatures for these two and higher temperatures for those others.
1635,P11_GMT20211201.odt,Visualization useful,Polar plot. More events coming from the south-east okay.
1633,P11_GMT20211201.odt,Visualization useful,So if I compare this to the previous one ... Okay you can definitely see some differences between Wexford and Dublin for the selected events.
1634,P11_GMT20211201.odt,Task sequence complex,(The participant reads the task again)
1638,P11_GMT20211201.odt,Additional feature suggestion,"Yeah, I think this does the job. I would not add anything. Maybe ... I'm just thinking, a summary table ... Yeah actually the heat map and box plots do show you from an exploratory point of view. I don't know if this would be an extra or too much of an extra feature if you were to get a median or mean value at the time of the event. Yeah just median or mean at the time of the event with some of the summary of the polar plot."
1639,P11_GMT20211201.odt,Additional feature suggestion,"So that is just my comment. You get an overall raw data, then you can explore a summary, and explore the summary through a heat map and box plot, and then yeah. I don't know if an extra summary table is necessary but I think this is good enough. It gives you an idea of the data you queried."
1640,P11_GMT20211201.odt,Navigation complex,Okay so where is the export.
1641,P11_GMT20211201.odt,Task sequence complex,(The participant reads the task again)
1642,P11_GMT20211201.odt,Simple export,"Yeah I can download the FAIR metadata and data, this is very cool."
1643,P11_GMT20211201.odt,Simple export,Okay.
1644,P11_GMT20211201.odt,Task sequence complex,(The participant reads the sub task again)
1645,P11_GMT20211201.odt,Navigation complex,Oh okay in the left panel.
1647,P11_GMT20211201.odt,Simple export,Can I quickly download all files?
1617,P11_GMT20211201.odt,Moderator comment,"MODERATOR: Yes, absolutely."
1646,P11_GMT20211201.odt,Export (meta)data useful,Oh that is great. Nice.
1648,P11_GMT20211201.odt,Simple export,Okay ... I think I am done. I think when you download the data sets.
1618,P11_GMT20211201.odt,Moderator comment,MODERATOR: As you want.
1649,P11_GMT20211201.odt,Task sequence complex,"I'm sorry I took a while, as I was trying to familiarize myself much with it but I noticed ..."
1651,P11_GMT20211201.odt,Home tab elements useful,"So for the first part, the home page is perfectly fine giving you a brief summary of how the platform works, a link of the methodology of which I think should be something about how semantic data integration framework just some basics. It could be a link to GitHub that gives a quick summary or a Wikipedia page. Then, the knowledge graph is just a simple definition. The rest is quite straightforward."
1651,P11_GMT20211201.odt,Additional explanation,"So for the first part, the home page is perfectly fine giving you a brief summary of how the platform works, a link of the methodology of which I think should be something about how semantic data integration framework just some basics. It could be a link to GitHub that gives a quick summary or a Wikipedia page. Then, the knowledge graph is just a simple definition. The rest is quite straightforward."
